"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","41,5","1663","4005,3","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Langzeit","27,5","359","1305,8","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2004","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","Langzeit","24,5","426","1737","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2004","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","2,4","30,5","1287,8","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2004","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Langzeit","27,6","535,8","1939,3","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2004","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Langzeit","26,3","535","2037","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2004","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","12,3","158,5","1287,8","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2004","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Frauen","39,7","201,5","507,3","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","99","99 nicht zuzuordnen"
"Arbeitsmarkt","Arbeitslose","Frauen","47,7","898,8","1882,5","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","12","12 Schwabing -  Freimann"
"Arbeitsmarkt","Arbeitslose","Frauen","42,1","661,3","1571,8","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","0,6","3,8","624","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2004","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1,1","21","1939,3","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2004","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1","19,8","2037","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2004","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1,7","46,3","2683","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2004","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1,7","68","4005,3","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","40,1","799,8","1996,8","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","29","546,5","1882,5","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","12","12 Schwabing -  Freimann"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","39","613","1571,8","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","38,5","582,5","1513,5","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","6","06 Sendling"
"Arbeitsmarkt","Arbeitslose","Frauen","47,9","896,8","1871,8","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslose","Langzeit","26,5","512,5","1931","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2004","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Langzeit","30,1","1203,8","4005,3","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Frauen","42,9","758,3","1767,3","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2004","Stadtbezirk","21","21 Pasing - Obermenzing"
"Arbeitsmarkt","Arbeitslose","Deutsche","58,4","1536,8","2630,3","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2006","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Männer","51,2","1038,8","2029","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2006","Stadtbezirk","12","12 Schwabing -  Freimann"
"Arbeitsmarkt","Arbeitslose","Männer","55,6","993","1787,5","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2006","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","12,8","189,5","1484,5","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Frauen","48,4","667","1378,3","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslose","Frauen","43,3","666,5","1540,5","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","7,8","52,5","674,3","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","8","104","1299,8","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","5,7","122,8","2149,5","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","5,4","74","1364,5","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","16,4","110,8","674,3","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","18,8","245","1299,8","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","11,6","249","2149,5","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","17","241,8","1425,5","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1,7","23,5","1378,3","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","17,6","257,8","1464","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","15,7","452,3","2889,5","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","14,6","591,5","4045","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Frauen","39,5","586,3","1484,5","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1,2","18,8","1559","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Arbeitsmarkt","Arbeitslose","Langzeit","27","577,8","2143","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslose","Langzeit","37,5","640,3","1708,8","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","12,1","165,5","1364,5","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","14,3","307","2143","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","14,5","248,3","1708,8","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","63,9","683,8","1069,5","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","13,2","95,5","723,3","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Arbeitsmarkt","Arbeitslose","Frauen","46,6","726,8","1559","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Arbeitsmarkt","Arbeitslose","Frauen","42,8","495,5","1157","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","Frauen","46,1","839","1821,8","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Frauen","39,7","581,5","1464","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","Langzeit","25,8","355","1378,3","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","7","2840","40734,3","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Gesamtstadt","#100","Stadt München"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","4,3","51,5","1203,5","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","0,9","13,8","1540,5","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","65","752,3","1157","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","Langzeit","28,2","439,8","1559","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","34,1","730,8","2143","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","43,3","739,3","1708,8","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslose","Frauen","51,4","833,8","1622","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslose","Frauen","48,4","176,5","365","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Frauen","41,1","671,8","1636","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Langzeit","27,5","449,8","1636","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Langzeit","22,3","81,5","365","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Langzeit","25,1","268,3","1069,5","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Langzeit","24,8","353,3","1425,5","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","7,4","158","2143","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","12,8","46,8","365","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","11,8","193","1636","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","12,5","178","1425,5","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","35,2","485,8","1378,3","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","0,9","14,3","1622","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","0,8","9,8","1203,5","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslose","Langzeit","27","416,3","1540,5","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","Langzeit","35,9","1036,5","2889,5","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","0,8","15,3","1821,8","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","0,8","11,8","1464","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","9,5","101,8","1069,5","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","18,1","336,3","1858,5","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","37,7","403","1069,5","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","25,5","93","365","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","40,7","666,5","1636","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","33,6","479,5","1425,5","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Langzeit","33,3","384,8","1157","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","1,5","32,5","2143","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","17,1","267","1559","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","20,9","339,8","1622","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","8,2","113,3","1378,3","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","8,5","246","2889,5","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","17,3","254","1470","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","20,5","272,3","1330,5","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","64,1","432,5","674,3","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","71,8","1543","2149,5","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","67,8","881,5","1299,8","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","56,1","405,8","723,3","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","16,1","217,5","1351,3","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","6","06 Sendling"
"Arbeitsmarkt","Arbeitslose","Frauen","48,1","1943,8","4045","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Langzeit","27,7","410,5","1484,5","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","Unter 20-Jährige","2,1","22,3","1069,5","","","","Arbeitslose unter 20 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Langzeit","26,2","383,8","1464","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","6,8","117","1708,8","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","5,1","58,5","1157","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslose","Deutsche","61,1","24893,3","40734,3","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2010","Gesamtstadt","#100","Stadt München"
"Arbeitsmarkt","Arbeitslose","Deutsche","69,5","836","1203,5","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslose","Männer","56,7","874","1540,5","","","","männliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslose","Deutsche","65,7","1409","2143","","","","deutsche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","71,5","976,3","1364,5","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslose","Frauen","44,5","634","1425,5","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslose","Frauen","44,2","1276,3","2889,5","","","","weibliche Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslose","Langzeit","31,5","574,5","1821,8","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Langzeit","33,1","1337","4045","","","","Arbeitslose, die ein Jahr oder länger arbeitslos gemeldet sind","alle Arbeitslosen","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","6,9","102,8","1484,5","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslose","über 55-Jährige","18","192","1069,5","","","","Arbeitslose über 55 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","5,3","97,3","1821,8","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","68,8","1987,8","2889,5","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","12,6","229","1821,8","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslose","Teilzeitarbeitssuchende","10,8","158","1464","","","","Arbeitssuchende für eine Teilzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","72,4","264,3","365","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","74,4","1216,8","1636","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Vollzeitarbeitssuchende","66,2","2678","4045","","","","Arbeitssuchende für eine Vollzeitbeschäftigung","alle Arbeitslosen","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","40,9","759,3","1858,5","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","33,7","495,3","1470","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Arbeitsmarkt","Arbeitslose","Ausländer/innen","43,4","577,3","1330,5","","","","ausländische Arbeitslose","alle Arbeitslosen","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","7,7","125,8","1636","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslose","Unter 25-Jährige","3,2","11,5","365","","","","Arbeitslose unter 25 Jahren","alle Arbeitslosen","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
