"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","2,7","798,8","29122,3","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","3","635,3","21141,5","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","5,1","1822,3","35498,3","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslosendichte","männlich","5,4","914,5","16909,3","","","","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","5","862,5","17404,8","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","4","637,8","15891,3","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","3","977,5","32144,3","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","3,9","709,5","18002,8","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","3,5","600,8","17221,5","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","2,8","543,3","19143,8","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslosendichte","männlich","3,3","780,8","24010","","","","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","12","12 Schwabing -  Freimann"
"Arbeitsmarkt","Arbeitslosendichte","männlich","4,1","590,8","14248,8","","","","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","3,3","910","27614,5","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","3,1","552,8","17618,3","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","2,4","970,8","40909,3","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","4,7","611,3","12875","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,1","1228,5","30140","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,3","1574","47299,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","12","12 Schwabing -  Freimann"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4","38169","954808,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Gesamtstadt","#100","Stadt München"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","2,4","348","14446,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","5,4","1809,3","33399,3","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,6","1369","37571","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,2","1334,8","41822,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3","553","18654,3","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,7","1678,5","36082,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","5,7","498,5","8752","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","21","21 Pasing - Obermenzing"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","5","645,8","12944,3","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","5,3","2550,3","48160,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","4,4","485","11030,3","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","5","567,8","11298,8","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","6,3","498","7877","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","5,8","327,3","5598,8","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","7","677,5","9648","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","7","07 Sendling - Westpark"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,2","1191,5","28308,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","6","06 Sendling"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3","1369,3","45836,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","4,1","516,5","12446,5","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","12","12 Schwabing -  Freimann"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","3,8","372,5","9829,8","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","4,5","460,8","10173,5","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","5,7","14734,8","257550,8","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Gesamtstadt","#100","Stadt München"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","6","1172,5","19565,3","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","6","666","11127,3","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,2","2017","62580,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,5","1506,5","33734,3","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,2","1485,3","35408,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,7","1306,3","27896,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","4,4","164,5","3710,3","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","2,8","102","3677,8","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","6,9","553,8","7990,8","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,9","1773,3","36130,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","5,4","1113","20752","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,8","932,5","24343,3","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,1","1218,5","38874","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","5,3","3667,3","69792,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","3","1053,5","34853,3","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","12","12 Schwabing -  Freimann"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","14126,7","529,8","3,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","99","99 nicht zuzuordnen"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,2","1401,8","43194","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","21","21 Pasing - Obermenzing"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","6,1","714,5","11697,8","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","15675","156,8","1","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","99","99 nicht zuzuordnen"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","7,6","760,8","9995,3","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,7","1652,3","34875,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,4","1843","54339,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3","1175,8","38952","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2008","Stadtbezirk","3","03 Maxvorstadt"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,7","1142,3","30531,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","20","20 Hadern"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,8","1775,3","37189,3","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,8","1633,8","33797,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","10","10 Moosach"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","-88888888","352,3","","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","99","99 nicht zuzuordnen"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,3","1463","44542,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","21","21 Pasing - Obermenzing"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,7","1279,3","34506,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3","1944,3","65572,3","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,2","1546,3","36574,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,3","1229,5","28705,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","14","14 Berg am Laim"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,4","1292,3","37931,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,6","1991,3","55132","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,1","1488","36638,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","25","25 Laim"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","2,9","1539","52396,3","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","13","13 Bogenhausen"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3","1286,5","42548","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","5","05 Au - Haidhausen"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,6","992,8","21483","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","8","08 Schwanthalerhöhe"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,8","962","25023,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3","584","19273,3","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","5,5","2719,3","49694,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","3,8","37243","978579,3","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Gesamtstadt","#100","Stadt München"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","2,6","1211,5","46255,8","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslosendichte","gesamt","4,3","1258,8","28956,5","","","","alle Arbeitslosen","Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","6","06 Sendling"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","4,9","191,3","3898","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","5,3","1270,8","23814,5","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","3","286","9544,8","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslosendichte","männlich","5,2","1788,3","34641","","","","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslosendichte","männlich","3","653","21491","","","","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslosendichte","männlich","2,2","164,3","7352,8","","","","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslosendichte","männlich","2,8","624,3","22306,5","","","","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslosendichte","männlich","4,7","691","14634,3","","","","männliche Arbeitslose","männliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","6","06 Sendling"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","4,8","1378,5","28958,8","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","3,2","22444,5","708435,3","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Gesamtstadt","#100","Stadt München"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","2,5","391,3","15375,3","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","23","23 Allach - Untermenzing"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","3,3","697","21402,3","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","5,2","1851","35434,3","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","2,3","165","7059,3","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","2,5","587,3","23949,3","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslosendichte","weiblich","4","567,8","14322,3","","","","weibliche Arbeitslose","weibliche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","6","06 Sendling"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","6,4","1336,3","20735,8","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","5,4","14715,8","270144","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Gesamtstadt","#100","Stadt München"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","4,1","1917,5","46261,3","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","2,2","238,3","10860","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","2,5","840,8","33107","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslosendichte","deutsch","2,3","818","35479","","","","deutsche Arbeitslose","deutsche Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","7,2","1705,8","23814","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","2,6","91","3552","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","1","01 Altstadt - Lehel"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","5,1","500","9786,3","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","15","15 Trudering - Riem"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","3,6","391","10776,8","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","4","04 Schwabing West"
"Arbeitsmarkt","Arbeitslosendichte","ausländisch","6,4","501,5","7857,5","","","","ausländische Arbeitslose","ausländische Einwohner mit Hauptwohnsitz im Alter von 15 bis unter 65 Jahren","","","","2011","Stadtbezirk","6","06 Sendling"
